sifra_predmeta,naziv_predmeta,naziv_programa,strokovni_naziv,stopnja,klasius_srv,klasius_p16,veljavnost_zac,veljavnost_kon,ects,ure_pred,ure_epred,ure_vaj,ure_evaj,ure_labvaj,ind_z_prof,sam_delo,vrsta_predmeta,id_predmeta,letnik,obv_izb,semester
3331,OBVLADOVANJE SREDSTEV V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,229,1,izbirni,zimski
3332,NA TEORIJAH IN DOKAZIH UTEMELJENO ZDRAVSTVENO IN SOCIALNO VARSTVO,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,4.0,10.0,15.0,,,,150.0,program,230,1,izbirni,zimski
3332,NA TEORIJAH IN DOKAZIH UTEMELJENO ZDRAVSTVENO IN SOCIALNO VARSTVO,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,4.0,10.0,15.0,,,,150.0,program,230,1,izbirni,zimski
3333,SKRB ZA DUŠEVNO ZDRAVJE V ZDRAVSTVENO SOCIALNEM VARSTVU,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,231,1,izbirni,poletni
3334,PSIHOLOŠKI PRISTOPI K VODENJU,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,232,1,izbirni,poletni
3335,DRUŽBENA ODGOVORNOST V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,233,2,izbirni,poletni
3336,OBVLADOVANJE TVEGANJ V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,234,2,izbirni,poletni
S101,STROKOVNA TERMINOLOGIJA V ANGLEŠKEM JEZIKU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,235,1,obvezni,zimski
S101,STROKOVNA TERMINOLOGIJA V ANGLEŠKEM JEZIKU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,235,1,obvezni,zimski
S102,KINEZIOLOGIJA,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,236,1,obvezni,zimski
S102,KINEZIOLOGIJA,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,236,1,obvezni,zimski
S103,MANAGEMENT V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,237,1,obvezni,zimski
S103,MANAGEMENT V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,237,1,obvezni,zimski
S104,INFORMACIJSKI SISTEMI V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,238,1,obvezni,poletni
S104,INFORMACIJSKI SISTEMI V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,238,1,obvezni,poletni
S106,MANAGEMENT PROJEKTOV V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,239,1,obvezni,poletni
S106,MANAGEMENT PROJEKTOV V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,239,1,obvezni,poletni
S107,FINANČNO NAČRTOVANJE V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,33.0,6.0,18.0,,,87.0,program,240,1,obvezni,zimski
S108,PSIHOLOGIJA V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,241,1,obvezni,poletni
S108,PSIHOLOGIJA V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,241,1,obvezni,poletni
S109,PODJETNIŠTVO V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,242,1,obvezni,poletni
S202,KADROVSKI MANAGEMENT,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,243,2,obvezni,zimski
S202,KADROVSKI MANAGEMENT,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,243,2,obvezni,zimski
S204,MARKETING,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,6.0,33.0,6.0,18.0,,,87.0,program,244,2,obvezni,poletni
S204,MARKETING,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,244,2,obvezni,poletni
S205,MANAGEMENT ŠPORTNIH PRIREDITEV IN OBJEKTOV,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,6.0,33.0,6.0,18.0,,,87.0,program,245,2,obvezni,poletni
S205,MANAGEMENT ŠPORTNIH PRIREDITEV IN OBJEKTOV,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,245,2,obvezni,poletni
S206,ODNOSI Z JAVNOSTMI,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,6.0,33.0,6.0,18.0,,,87.0,program,246,2,izbirni,poletni
S206,ODNOSI Z JAVNOSTMI,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,246,2,izbirni,poletni
S207,LOGISTIKA V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,6.0,33.0,6.0,18.0,,,87.0,program,247,2,izbirni,poletni
S207,LOGISTIKA V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,247,2,izbirni,poletni
S208,PREHRANA ŠPORTNIKOV,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,6.0,33.0,6.0,18.0,,,87.0,program,248,2,obvezni,poletni
S208,PREHRANA ŠPORTNIKOV,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,248,2,obvezni,poletni
S209,MANAGEMENT TVEGANJ V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,249,2,obvezni,zimski
S209,MANAGEMENT TVEGANJ V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,249,2,obvezni,zimski
S210,PRAVNI VIDIKI ŠPORTA,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,21.0,6.0,21.0,,,131.0,program,250,2,obvezni,zimski
S210,PRAVNI VIDIKI ŠPORTA,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,21.0,21.0,6.0,21.0,,,131.0,program,250,2,obvezni,zimski
S211,ANALITIKA V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,251,2,obvezni,zimski
S212,VODENJE IN RAZVOJ MANAGERSKIH VEŠČIN,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,33.0,6.0,18.0,,,87.0,program,252,2,izbirni,poletni
S301,OSNOVE ŠPORTNE MEDICINE,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,253,3,obvezni,zimski
S301,OSNOVE ŠPORTNE MEDICINE,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,253,3,obvezni,zimski
S302,ŠPORTNI TURIZEM,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,254,3,obvezni,zimski
S302,ŠPORTNI TURIZEM,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,254,3,obvezni,zimski
S303,VARNOSTNI MANAGEMENT V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,255,3,obvezni,zimski
S303,VARNOSTNI MANAGEMENT V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,255,3,obvezni,zimski
S304,STROKOVNA PRAKSA,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,5.0,5.0,,,,,240.0,program,256,3,obvezni,poletni
S304,STROKOVNA PRAKSA,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,10.0,5.0,5.0,,,,,240.0,program,256,3,obvezni,poletni
S305,DIPLOMSKO DELO,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,12.0,6.0,6.0,,,,,288.0,program,257,3,obvezni,poletni
S305,DIPLOMSKO DELO,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,12.0,6.0,6.0,,,,,288.0,program,257,3,obvezni,poletni
S306,MANAGEMENT ŠPORTNIH TIMOV,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,6.0,36.0,6.0,21.0,,,131.0,program,258,3,izbirni,poletni
S306,MANAGEMENT ŠPORTNIH TIMOV,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,6.0,36.0,6.0,21.0,,,131.0,program,258,3,izbirni,poletni
S307,PODATKOVNA ANALITIKA V ŠPORTU,Management v športu (VS) //ver: 20,diplomirani menedžer v športu (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,21.0,6.0,21.0,,,131.0,program,259,3,izbirni,poletni
S307,PODATKOVNA ANALITIKA V ŠPORTU,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,21.0,21.0,6.0,21.0,,,131.0,program,259,3,izbirni,poletni
S308,DVOJNA KARIERA ŠPORTNIKOV,Management v športu (VS) //ver: 23,diplomirani menedžer v športu (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,6.0,36.0,6.0,21.0,,,87.0,program,260,3,obvezni,zimski
KM101,OSNOVE KRIZNEGA UPRAVLJANJA IN MANAGEMENTA,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,261,1,obvezni,zimski
KM101,OSNOVE KRIZNEGA UPRAVLJANJA IN MANAGEMENTA,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,261,1,obvezni,zimski
KM102,TERMINOLOGIJA NA PODROČJU KRIZNEGA MANAGEMENTA V ANGLEŠKEM JEZIKU,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,,,30.0,30.0,,,90.0,program,262,1,obvezni,zimski
KM102,TERMINOLOGIJA NA PODROČJU KRIZNEGA MANAGEMENTA V ANGLEŠKEM JEZIKU,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,30.0,30.0,,,90.0,program,262,1,obvezni,zimski
KM103,PSIHOLOGIJA V KRIZNEM UPRAVLJANJU,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,263,1,obvezni,zimski
KM103,PSIHOLOGIJA V KRIZNEM UPRAVLJANJU,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,263,1,obvezni,zimski
KM104,PRAVNA UREDITEV UPRAVLJANJA KRIZ,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,264,1,obvezni,zimski
KM104,PRAVNA UREDITEV UPRAVLJANJA KRIZ,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,264,1,obvezni,zimski
KM105,INFORMACIJSKI SISTEMI ZA KRIZNO UPRAVLJANJE,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,15.0,20.0,10.0,,,75.0,program,265,1,obvezni,zimski
KM105,INFORMACIJSKI SISTEMI ZA KRIZNO UPRAVLJANJE,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,30.0,15.0,20.0,10.0,,,75.0,program,265,1,obvezni,zimski
KM106,KADRI V KRIZAH,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,24.0,15.0,15.0,,,125.0,program,266,1,obvezni,poletni
KM106,KADRI V KRIZAH,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,21.0,24.0,15.0,15.0,,,125.0,program,266,1,obvezni,poletni
KM107,OSNOVE POZNAVANJA KRITIČNE INFRASTRUKTURE,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,21.0,24.0,15.0,15.0,,,100.0,program,267,1,obvezni,poletni
KM107,OSNOVE POZNAVANJA KRITIČNE INFRASTRUKTURE,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,21.0,24.0,15.0,15.0,,,100.0,program,267,1,obvezni,poletni
KM108,MEHANIZMI ZA KRIZNO ODLOČANJE,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,24.0,15.0,15.0,,,125.0,program,268,1,obvezni,poletni
KM108,MEHANIZMI ZA KRIZNO ODLOČANJE,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,21.0,24.0,15.0,15.0,,,125.0,program,268,1,obvezni,poletni
KM109,GEOGRAFSKI INFORMACIJSKI SISTEMI (GIS),Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,21.0,24.0,15.0,15.0,,,100.0,program,269,1,obvezni,poletni
KM109,GEOGRAFSKI INFORMACIJSKI SISTEMI (GIS),Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,21.0,24.0,15.0,15.0,,,100.0,program,269,1,obvezni,poletni
KM201,KRIZNO UPRAVLJANJE IN MANAGEMENT NA NACIONALNI IN MULTIKULTURNI RAVNI,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,24.0,15.0,15.0,,,125.0,program,270,2,obvezni,zimski
KM201,KRIZNO UPRAVLJANJE IN MANAGEMENT NA NACIONALNI IN MULTIKULTURNI RAVNI,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,21.0,24.0,15.0,15.0,,,125.0,program,270,2,obvezni,zimski
KM202,KOORDINIRANJE IN VODENJE KRIZNEGA ODZIVANJA,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,24.0,15.0,15.0,,,125.0,program,271,2,obvezni,zimski
KM202,KOORDINIRANJE IN VODENJE KRIZNEGA ODZIVANJA,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,21.0,24.0,15.0,15.0,,,125.0,program,271,2,obvezni,zimski
KM203,KRIZNO KOMUNICIRANJE,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,21.0,24.0,15.0,15.0,,,100.0,program,272,2,obvezni,zimski
KM203,KRIZNO KOMUNICIRANJE,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,21.0,24.0,15.0,15.0,,,100.0,program,272,2,obvezni,zimski
KM204,NEGOTOVOST IN OBVLADOVANJE STRESA V KRIZAH,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,21.0,24.0,15.0,15.0,,,100.0,program,273,2,obvezni,zimski
KM204,NEGOTOVOST IN OBVLADOVANJE STRESA V KRIZAH,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,21.0,24.0,15.0,15.0,,,100.0,program,273,2,obvezni,zimski
KM205,ANALITIKA,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,36.0,9.0,24.0,6.0,,,75.0,program,274,2,obvezni,poletni
KM205,ANALITIKA,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,36.0,9.0,24.0,6.0,,,75.0,program,274,2,obvezni,poletni
KM206,SIMULACIJA IN MODELIRANJE,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,275,2,obvezni,poletni
KM206,SIMULACIJA IN MODELIRANJE,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,275,2,obvezni,poletni
KM207,JRKB/E NEVARNOSTI IN ORGANIZACIJA ODVRAČANJA OGROŽENOSTI,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,276,2,obvezni,poletni
KM207,JRKB/E NEVARNOSTI IN ORGANIZACIJA ODVRAČANJA OGROŽENOSTI,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,276,2,obvezni,poletni
KM208,METODE IN TEHNIKE PROJEKTNEGA DELA,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,277,2,izbirni,poletni
KM208,METODE IN TEHNIKE PROJEKTNEGA DELA,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,277,2,izbirni,poletni
KM209,MANAGEMENT VARNOSTI IN VAROVANJA NA LETALSKEM PODROČJU,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,278,2,izbirni,poletni
KM209,MANAGEMENT VARNOSTI IN VAROVANJA NA LETALSKEM PODROČJU,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,278,2,izbirni,poletni
KM210,OSNOVE INFORMACIJSKE VARNOSTI,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,279,2,izbirni,poletni
KM210,OSNOVE INFORMACIJSKE VARNOSTI,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,279,2,izbirni,poletni
KM301,OPERATIVNI PRIROČNIK KRIZNEGA UPRAVLJANJA,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,280,3,obvezni,zimski
KM301,OPERATIVNI PRIROČNIK KRIZNEGA UPRAVLJANJA,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,280,3,obvezni,zimski
KM302,MANAGEMENT TVEGANJ,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,281,3,obvezni,zimski
KM302,MANAGEMENT TVEGANJ,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,281,3,obvezni,zimski
KM303,UPRAVLJANJE IN OBVLADOVANJE KRITIČNE INFRASTRUKTURE V EVROPSKI SKUPNOSTI,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,282,3,obvezni,zimski
KM303,UPRAVLJANJE IN OBVLADOVANJE KRITIČNE INFRASTRUKTURE V EVROPSKI SKUPNOSTI,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,282,3,obvezni,zimski
KM304,ETIKA V KRIZNIH SITUACIJAH,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,283,3,obvezni,zimski
KM304,ETIKA V KRIZNIH SITUACIJAH,Krizni management (VS) //ver: 23,diplomirani krizni menedžer (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,24.0,15.0,15.0,,,75.0,program,283,3,obvezni,zimski
KM305,SAMOZAŠČITA CIVILNEGA PREBIVALSTVA IN ZAGOTAVLJANJE PREŽIVETJA,Krizni management (VS) //ver: 20,diplomirani krizni menedžer (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,24.0,15.0,15.0,,,75.0,program,284,3,izbirni,zimski
