skupina,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-15T17:00:00+00:00,2024-11-15T19:30:00+00:00,-1 days +23:30:00,413,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-12T08:00:00+00:00,2024-11-12T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-18T08:00:00+00:00,2024-11-18T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-25T08:00:00+00:00,2024-10-25T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-14T17:00:00+00:00,2024-10-14T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-08T10:45:00+00:00,2024-10-08T13:15:00+00:00,-1 days +23:30:00,MS Teams,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-23T17:00:00+00:00,2024-10-23T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-10T08:00:00+00:00,2024-10-10T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,-1 days +23:30:00,MS Teams,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-18T08:00:00+00:00,2024-12-18T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-25T17:00:00+00:00,2024-10-25T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:45+00:00,2024-10-04T08:00:00+00:00,2024-10-04T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-16T08:00:00+00:00,2025-01-16T10:30:00+00:00,-1 days +23:30:00,306,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-16T14:15:00+00:00,2025-01-16T16:45:00+00:00,-1 days +23:30:00,301,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2024-12-19T10:45:00+00:00,2024-12-19T13:15:00+00:00,-1 days +23:30:00,413,V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-08T08:00:00+00:00,2025-01-08T10:30:00+00:00,-1 days +23:30:00,411,V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-17T08:00:00+00:00,2024-12-17T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-15T10:45:00+00:00,2024-10-15T13:15:00+00:00,-1 days +23:30:00,MS Teams,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2024-12-20T08:00:00+00:00,2024-12-20T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-10T08:00:00+00:00,2024-12-10T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-16T17:00:00+00:00,2024-10-16T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Poslovni proizvodni informacijski sistemi-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-08T17:00:00+00:00,2024-10-08T20:15:00+00:00,-1 days +23:30:00,301,P-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-11-06T17:00:00+00:00,2024-11-06T20:15:00+00:00,-1 days +23:30:00,MS Teams,P-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-11-13T17:00:00+00:00,2024-11-13T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-17T19:30:00+00:00,2024-10-17T20:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-11-07T17:00:00+00:00,2024-11-07T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-11-21T17:00:00+00:00,2024-11-21T21:05:00+00:00,-1 days +23:30:00,411,Konzultacije-InÅ¾eniring poslovnih procesov in digitalna transformacija - vaje-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-29T17:00:00+00:00,2024-10-29T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-22T17:00:00+00:00,2024-10-22T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Poslovni proizvodni informacijski sistemi - vaje-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-17T17:00:00+00:00,2024-10-17T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-10-15T17:00:00+00:00,2024-10-15T20:15:00+00:00,-1 days +23:30:00,MS Teams,P-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2025-01-09T17:00:00+00:00,2025-01-09T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Management Å¾ivljenjskega cikla sredstev-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-11-07T19:30:00+00:00,2024-11-07T20:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2024-11-28T17:00:00+00:00,2024-11-28T18:35:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/44---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Izredni,2024-12-12T11:47:47+00:00,2025-01-14T17:00:00+00:00,2025-01-14T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Management Å¾ivljenjskega cikla sredstev - vaje-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-10-24T14:15:00+00:00,2024-10-24T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-10-23T10:45:00+00:00,2024-10-23T14:05:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Raziskovanje informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-09T08:00:00+00:00,2025-01-09T10:30:00+00:00,-1 days +23:30:00,302,P-Magistrsko delo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-13T14:15:00+00:00,2025-01-13T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-10T10:45:00+00:00,2024-12-10T13:15:00+00:00,-1 days +23:30:00,MS Teams,V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-15T10:45:00+00:00,2025-01-15T13:15:00+00:00,-1 days +23:30:00,410,V-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-26T08:00:00+00:00,2024-11-26T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-15T08:00:00+00:00,2024-11-15T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-28T08:00:00+00:00,2024-11-28T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-09T10:45:00+00:00,2024-12-09T13:15:00+00:00,-1 days +23:30:00,412,V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:49+00:00,2025-01-16T14:15:00+00:00,2025-01-16T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-07T14:15:00+00:00,2025-01-07T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-10-22T08:00:00+00:00,2024-10-22T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-09T10:45:00+00:00,2025-01-09T13:15:00+00:00,-1 days +23:30:00,410,V-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:49+00:00,2025-01-24T14:15:00+00:00,2025-01-24T16:45:00+00:00,-1 days +23:30:00,MS Teams,V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-08T08:00:00+00:00,2025-01-08T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-14T10:45:00+00:00,2025-01-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-05T10:45:00+00:00,2024-11-05T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,410,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-17T14:15:00+00:00,2024-12-17T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,-1 days +23:30:00,403,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-23T08:00:00+00:00,2024-12-23T10:30:00+00:00,-1 days +23:30:00,410,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-13T10:45:00+00:00,2025-01-13T13:15:00+00:00,-1 days +23:30:00,410,V-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-20T08:00:00+00:00,2024-12-20T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:49+00:00,2025-01-21T14:15:00+00:00,2025-01-21T16:45:00+00:00,-1 days +23:30:00,MS Teams,V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-07T08:00:00+00:00,2025-01-07T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-14T08:00:00+00:00,2024-11-14T10:30:00+00:00,-1 days +23:30:00,303,P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-10-15T10:45:00+00:00,2024-10-15T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Raziskovanje informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-22T17:00:00+00:00,2024-11-22T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-17T08:00:00+00:00,2024-12-17T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-08T10:45:00+00:00,2024-11-08T11:30:00+00:00,-1 days +23:30:00,MS Teams,V-Raziskovanje informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-02T08:00:00+00:00,2024-12-02T10:30:00+00:00,-1 days +23:30:00,306,P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-12T10:45:00+00:00,2024-11-12T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:49+00:00,2025-01-22T14:15:00+00:00,2025-01-22T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-22T10:45:00+00:00,2024-11-22T14:05:00+00:00,-1 days +23:30:00,MS Teams,P-Magistrsko delo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-13T10:45:00+00:00,2024-11-13T13:15:00+00:00,-1 days +23:30:00,413,V-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-25T08:00:00+00:00,2024-11-25T10:30:00+00:00,-1 days +23:30:00,303,P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-14T10:45:00+00:00,2024-11-14T13:15:00+00:00,-1 days +23:30:00,403,V-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:49+00:00,2025-01-17T14:15:00+00:00,2025-01-17T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-09T14:15:00+00:00,2025-01-09T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-23T14:15:00+00:00,2024-12-23T16:45:00+00:00,-1 days +23:30:00,307,P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:49+00:00,2025-01-23T14:15:00+00:00,2025-01-23T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,403,P-Raziskovanje informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2025-01-10T14:15:00+00:00,2025-01-10T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management tveganj-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-11T10:45:00+00:00,2024-12-11T13:15:00+00:00,-1 days +23:30:00,303,P-Magistrsko delo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,-1 days +23:30:00,303,P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-11-27T08:00:00+00:00,2024-11-27T10:30:00+00:00,-1 days +23:30:00,303,P-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-10-21T14:15:00+00:00,2024-10-21T16:45:00+00:00,-1 days +23:30:00,413,P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:47+00:00,2024-11-06T10:45:00+00:00,2024-11-06T13:15:00+00:00,-1 days +23:30:00,413,P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Program/calendars/45---2-letnik-MAG-Informacijski-sistemi-Redni,2024-12-12T11:47:48+00:00,2024-12-11T14:15:00+00:00,2024-12-11T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
